,trip_id,arrival_time,departure_time,stop_sequence,trip_headsign,direction_id,route_id,wheelchair_accessible,bikes_allowed,stop_lat,stop_lon,stop_name,is_express
410083,2736572_13819,04:16:00,04:16:00,1,7 William Cannon SB,0,7,1,1,30.338721,-97.719548,7072 Easy Wind/St Johns,False
46760,2726327_0637,04:17:00,04:17:00,1,10 Southpark Meadows SB,0,10,1,1,30.340202,-97.691345,Norwood Transit Center - A,False
410084,2736572_13819,04:17:47,04:17:47,2,7 William Cannon SB,0,7,1,1,30.336202,-97.718247,6904 Airport/Lamar,False
46761,2726327_0637,04:18:28,04:18:28,2,10 Southpark Meadows SB,0,10,1,1,30.340454,-97.690058,1113 Rutherford/Furness,False
410085,2736572_13819,04:18:52,04:18:52,3,7 William Cannon SB,0,7,1,1,30.333155,-97.716673,Airport/Guadalupe,False
394535,2736641_13566,04:20:00,04:20:00,1,7 Airport/Highland NB,1,7,1,1,30.189947,-97.767587,6502 Bluff Springs/William Cannon,False
410086,2736572_13819,04:20:28,04:20:28,4,7 William Cannon SB,0,7,1,1,30.328339,-97.716081,6402 Airport Blvd (Highland Mall),False
46762,2726327_0637,04:20:31,04:20:31,3,10 Southpark Meadows SB,0,10,1,1,30.33771,-97.68437,8100 Cameron Road,False
394536,2736641_13566,04:20:50,04:20:50,2,7 Airport/Highland NB,1,7,1,1,30.188349,-97.765515,1901 William Cannon/Bluff Springs,False
394537,2736641_13566,04:21:35,04:21:35,3,7 Airport/Highland NB,1,7,1,1,30.187471,-97.762532,2015 William Cannon/Elm Creek,False
46763,2726327_0637,04:21:38,04:21:38,4,10 Southpark Meadows SB,0,10,1,1,30.33555,-97.68456,8004 Cameron/Rutherford,False
394538,2736641_13566,04:22:27,04:22:27,4,7 Airport/Highland NB,1,7,1,1,30.1864,-97.759149,2283 William Cannon/Stoneleigh,False
410087,2736572_13819,04:22:41,04:22:41,5,7 William Cannon SB,0,7,1,1,30.321647,-97.71395,5789 Airport/Koenig,False
46764,2726327_0637,04:23:26,04:23:26,5,10 Southpark Meadows SB,0,10,1,1,30.33123,-97.68753,7606 Cameron/Anderson,False
394539,2736641_13566,04:23:48,04:23:48,5,7 Airport/Highland NB,1,7,1,1,30.183639,-97.754477,William Cannon/Branchwood,False
46765,2726327_0637,04:24:37,04:24:37,6,10 Southpark Meadows SB,0,10,1,1,30.32921,-97.69045,7400 Cameron/McKie,False
410088,2736572_13819,04:24:43,04:24:43,6,7 William Cannon SB,0,7,1,1,30.321167,-97.718996,5600 Avenue F/56th,False
394540,2736641_13566,04:25:00,04:25:00,6,7 Airport/Highland NB,1,7,1,1,30.180908,-97.750494,4815 William Cannon/Meadow Lake,False
46766,2726327_0637,04:26:08,04:26:08,7,10 Southpark Meadows SB,0,10,1,1,30.325707,-97.691802,1423 St Johns/Cameron,False
410089,2736572_13819,04:26:43,04:26:43,7,7 William Cannon SB,0,7,1,1,30.316511,-97.718524,5302 Duval/53rd,False
394541,2736641_13566,04:27:07,04:27:07,7,7 Airport/Highland NB,1,7,1,1,30.18276,-97.745408,Pleasant Valley/Creek Bend,False
410090,2736572_13819,04:27:30,04:27:30,8,7 William Cannon SB,0,7,1,1,30.314362,-97.719922,Duval/51st,False
46767,2726327_0637,04:27:54,04:27:54,8,10 Southpark Meadows SB,0,10,1,1,30.3223,-97.68924,Berkman/US 290 NW Corner,False
394542,2736641_13566,04:27:55,04:27:55,8,7 Airport/Highland NB,1,7,1,1,30.185198,-97.745196,6107 Pleasant Valley/Turnstone,False
410091,2736572_13819,04:28:43,04:28:43,9,7 William Cannon SB,0,7,1,1,30.310968,-97.722129,Duval/48th,False
46768,2726327_0637,04:28:49,04:28:49,9,10 Southpark Meadows SB,0,10,1,1,30.319884,-97.68919,Berkman/US 290 SW Corner,False
394543,2736641_13566,04:29:14,04:29:14,9,7 Airport/Highland NB,1,7,1,1,30.188891,-97.74529,5803 Pleasant Valley/Village Square,False
46769,2726327_0637,04:29:35,04:29:35,10,10 Southpark Meadows SB,0,10,1,1,30.318167,-97.690141,6500 Berkman/Wheless,False
410092,2736572_13819,04:30:00,04:30:00,10,7 William Cannon SB,0,7,1,1,30.307337,-97.724462,4510 Duval/45th,False
46770,2726327_0637,04:30:19,04:30:19,11,10 Southpark Meadows SB,0,10,1,1,30.316451,-97.691223,6208 Berkman/Glen Valley,False
394544,2736641_13566,04:30:33,04:30:33,10,7 Airport/Highland NB,1,7,1,1,30.193067,-97.74451,4621 Stassney/Pleasant Valley,False
410093,2736572_13819,04:31:10,04:31:10,11,7 William Cannon SB,0,7,1,1,30.30438,-97.726357,Duval/43rd,False
394545,2736641_13566,04:31:55,04:31:55,11,7 Airport/Highland NB,1,7,1,1,30.197276,-97.744457,4509 Teri/Pleasant Valley,False
46771,2726327_0637,04:32:00,04:32:00,12,10 Southpark Meadows SB,0,10,1,1,30.312311,-97.693666,5810 Berkman/Sweetbriar,False
410094,2736572_13819,04:32:13,04:32:13,12,7 William Cannon SB,0,7,1,1,30.301674,-97.728038,4002 Duval/41st,False
46772,2726327_0637,04:32:59,04:32:59,13,10 Southpark Meadows SB,0,10,1,1,30.309342,-97.695539,Berkman/Cloverleaf,False
394546,2736641_13566,04:33:31,04:33:31,12,7 Airport/Highland NB,1,7,1,1,30.200146,-97.749038,2303 Teri/Spruce,False
410095,2736572_13819,04:33:34,04:33:34,13,7 William Cannon SB,0,7,1,1,30.298182,-97.730215,3508 Duval/38th,False
46773,2726327_0637,04:33:51,04:33:51,14,10 Southpark Meadows SB,0,10,1,1,30.306736,-97.697201,5305 Berkman/Broadmoor,False
410096,2736572_13819,04:34:34,04:34:34,14,7 William Cannon SB,0,7,1,1,30.295649,-97.731832,Duval/33rd,False
394547,2736641_13566,04:34:40,04:34:40,13,7 Airport/Highland NB,1,7,1,1,30.202328,-97.752516,2008 Teri/Pepper,False
341480,2734699_8650,04:35:00,04:35:00,1,5 Northcross WB,1,5,1,1,30.284396,-97.670845,Tannehill/Webberville,False
410097,2736572_13819,04:35:00,04:35:00,15,7 William Cannon SB,0,7,1,1,30.294603,-97.732495,3200 Duval/32nd,False
46774,2726327_0637,04:35:25,04:35:25,15,10 Southpark Meadows SB,0,10,1,1,30.302661,-97.700391,1716 Barbara Jordan/Berkman,False
394548,2736641_13566,04:35:36,04:35:36,14,7 Airport/Highland NB,1,7,1,1,30.204466,-97.753036,4801 Freidrich/Teri,False
443555,2737198_14457,04:36:00,04:36:00,1,801 Southpark Meadows SB,1,801,1,1,30.418199,-97.668243,Tech Ridge Bay I,False
410098,2736572_13819,04:36:04,04:36:04,16,7 William Cannon SB,0,7,1,1,30.291876,-97.734222,Duval/30th,False
341481,2734699_8650,04:36:14,04:36:14,2,5 Northcross WB,1,5,1,1,30.281843,-97.67245,4338 Tannehill/Webberville,False
46775,2726327_0637,04:36:31,04:36:31,16,10 Southpark Meadows SB,0,10,1,1,30.303915,-97.704151,4924 Mueller/Barbara Jordan,False
410099,2736572_13819,04:36:53,04:36:53,17,7 William Cannon SB,0,7,1,1,30.289599,-97.734686,San Jacinto/Dean Keeton NW Corner,False
394549,2736641_13566,04:36:57,04:36:57,15,7 Airport/Highland NB,1,7,1,1,30.208174,-97.750684,4601 Freidrich/City Yard,False
46776,2726327_0637,04:37:19,04:37:19,17,10 Southpark Meadows SB,0,10,1,1,30.301482,-97.70572,4826 Mueller/Philomena,False
341482,2734699_8650,04:37:25,04:37:25,3,5 Northcross WB,1,5,1,1,30.279199,-97.674156,4100 Tannehill/Samuel Huston,False
410100,2736572_13819,04:38:00,04:38:00,18,7 William Cannon SB,0,7,1,1,30.28671,-97.733652,2324 San Jacinto/24th,False
394550,2736641_13566,04:38:05,04:38:05,16,7 Airport/Highland NB,1,7,1,1,30.211335,-97.748705,4217 Freidrich/St Elmo,False
46777,2726327_0637,04:38:28,04:38:28,18,10 Southpark Meadows SB,0,10,1,1,30.298134,-97.707679,1714 Aldrich/Mueller,False
46778,2726327_0637,04:39:00,04:39:00,19,10 Southpark Meadows SB,0,10,1,1,30.29844,-97.709294,4300 Airport/Aldrich,False
394551,2736641_13566,04:39:19,04:39:19,17,7 Airport/Highland NB,1,7,1,1,30.213484,-97.746116,4115 Freidrich/Woodward,False
341483,2734699_8650,04:39:27,04:39:27,4,5 Northcross WB,1,5,1,1,30.276588,-97.67835,Jackie Robinson/Delano,False
410101,2736572_13819,04:39:28,04:39:28,19,7 William Cannon SB,0,7,1,1,30.283362,-97.734165,2100 San Jacinto/21st,False
46779,2726327_0637,04:39:58,04:39:58,20,10 Southpark Meadows SB,0,10,1,1,30.30041,-97.71246,4335 Airport/Parkwood,False
394552,2736641_13566,04:40:13,04:40:13,18,7 Airport/Highland NB,1,7,1,1,30.215081,-97.744146,Woodward/Ben White SE Corner,False
341484,2734699_8650,04:40:43,04:40:43,5,5 Northcross WB,1,5,1,1,30.278736,-97.680321,1411 Fort Branch/Meander,False
394553,2736641_13566,04:41:09,04:41:09,19,7 Airport/Highland NB,1,7,1,1,30.217996,-97.743796,2000 Woodward/Ben White,False
341485,2734699_8650,04:41:16,04:41:16,6,5 Northcross WB,1,5,1,1,30.27989,-97.681063,1420 Webberville/Fort Branch,False
394554,2736641_13566,04:41:37,04:41:37,20,7 Airport/Highland NB,1,7,1,1,30.219456,-97.743789,1901 Woodward/Parker,False
46780,2726327_0637,04:41:42,04:41:42,21,10 Southpark Meadows SB,0,10,1,1,30.303935,-97.717598,45th / Bennett,False
394555,2736641_13566,04:42:00,04:42:00,21,7 Airport/Highland NB,1,7,1,1,30.220006,-97.742966,Mabel Davis Park,False
410102,2736572_13819,04:42:18,04:42:18,20,7 William Cannon SB,0,7,1,1,30.278165,-97.736503,San Jacinto/17th,False
443556,2737198_14457,04:42:32,04:42:32,2,801 Southpark Meadows SB,1,801,1,1,30.410119,-97.678043,Parmer Station (SB),False
46781,2726327_0637,04:42:45,04:42:45,22,10 Southpark Meadows SB,0,10,1,1,30.303378,-97.72062,4400 Red River/44th,False
394556,2736641_13566,04:42:56,04:42:56,22,7 Airport/Highland NB,1,7,1,1,30.222918,-97.7421,3301 Parker/Timber Ridge,False
341486,2734699_8650,04:42:57,04:42:57,7,5 Northcross WB,1,5,1,1,30.278361,-97.685478,12th/Webberville,False
109529,2727659_1966,04:43:00,04:43:00,1,20 ABIA Airport SB,1,20,1,1,30.313865,-97.664697,7000 Manor/Susquehanna,False
46782,2726327_0637,04:43:20,04:43:20,23,10 Southpark Meadows SB,0,10,1,1,30.301618,-97.721598,4202 Red River/Park,False
394557,2736641_13566,04:43:25,04:43:25,23,7 Airport/Highland NB,1,7,1,1,30.224517,-97.742158,3101 Parker/Wickshire,False
341487,2734699_8650,04:43:26,04:43:26,8,5 Northcross WB,1,5,1,1,30.278941,-97.686682,4600 12th/Springdale,False
410103,2736572_13819,04:43:32,04:43:32,21,7 William Cannon SB,0,7,1,1,30.275451,-97.737526,San Jacinto/14th,False
46783,2726327_0637,04:44:16,04:44:16,24,10 Southpark Meadows SB,0,10,1,1,30.298607,-97.722783,4000 Red River/40th,False
109530,2727659_1966,04:44:17,04:44:17,2,20 ABIA Airport SB,1,20,1,1,30.310003,-97.667482,6650 Manor/Loyola,False
341488,2734699_8650,04:44:24,04:44:24,9,5 Northcross WB,1,5,1,1,30.278639,-97.689538,12th/Cometa,False
394558,2736641_13566,04:44:24,04:44:24,24,7 Airport/Highland NB,1,7,1,1,30.227381,-97.740387,2801 Parker/Royal Hill,False
410104,2736572_13819,04:45:00,04:45:00,22,7 William Cannon SB,0,7,1,1,30.272213,-97.738718,San Jacinto/11th,False
46784,2726327_0637,04:45:07,04:45:07,25,10 Southpark Meadows SB,0,10,1,1,30.29576,-97.723443,Red River/38th,False
109531,2727659_1966,04:45:20,04:45:20,3,20 ABIA Airport SB,1,20,1,1,30.3085,-97.671213,6400 Manor/Northeast,False
394559,2736641_13566,04:45:24,04:45:24,25,7 Airport/Highland NB,1,7,1,1,30.230144,-97.7382,2501 Parker/Braxton,False
46785,2726327_0637,04:46:03,04:46:03,26,10 Southpark Meadows SB,0,10,1,1,30.293324,-97.725492,3400 Red River/Harris,False
341489,2734699_8650,04:46:03,04:46:03,10,5 Northcross WB,1,5,1,1,30.277864,-97.694461,3522 12th/E M Franklin,False
394560,2736641_13566,04:46:03,04:46:03,26,7 Airport/Highland NB,1,7,1,1,30.232116,-97.736934,2301 Parker/Oltorf,False
341490,2734699_8650,04:46:52,04:46:52,11,5 Northcross WB,1,5,1,1,30.277482,-97.696869,3500 12th/Greenwood,False
16383,2726395_0218,04:47:00,04:47:00,1,10 Norwood Transit Center NB,1,10,1,1,30.163367,-97.791351,200 Turk/Cullen,False
46786,2726327_0637,04:47:00,04:47:00,27,10 Southpark Meadows SB,0,10,1,1,30.290572,-97.727389,3100 Red River/32nd,False
124312,2728239_2386,04:47:00,04:47:00,1,217 Shady Lane NB,0,217,1,1,30.236954,-97.702062,Hogan/Community,False
109532,2727659_1966,04:47:04,04:47:04,4,20 ABIA Airport SB,1,20,1,1,30.307941,-97.678194,6102 Manor/Wheeless,False
394561,2736641_13566,04:47:06,04:47:06,27,7 Airport/Highland NB,1,7,1,1,30.231208,-97.73355,2201 Burton/Oltorf,False
124313,2728239_2386,04:47:37,04:47:37,2,217 Shady Lane NB,0,217,1,1,30.235551,-97.699597,6107 Hogan/Montopolis,False
410105,2736572_13819,04:47:39,04:47:39,23,7 William Cannon SB,0,7,1,1,30.269914,-97.741869,104 8th/Congress,False
109533,2727659_1966,04:47:43,04:47:43,5,20 ABIA Airport SB,1,20,1,1,30.30659,-97.680101,5900 Manor/Sweeney,False
341491,2734699_8650,04:48:00,04:48:00,12,5 Northcross WB,1,5,1,1,30.276978,-97.700178,3250 12th/Airport,False
394562,2736641_13566,04:48:10,04:48:10,28,7 Airport/Highland NB,1,7,1,1,30.234059,-97.731309,Burton/Valley Hill Cir.,False
124314,2728239_2386,04:48:15,04:48:15,3,217 Shady Lane NB,0,217,1,1,30.234794,-97.697069,911 Montopolis/Cirulo de Amistad,False
109534,2727659_1966,04:48:21,04:48:21,6,20 ABIA Airport SB,1,20,1,1,30.30471,-97.68131,5700 Manor/Rogge,False
341492,2734699_8650,04:48:41,04:48:41,13,5 Northcross WB,1,5,1,1,30.276654,-97.702258,3100 12th/McKinley,False
16384,2726395_0218,04:48:44,04:48:44,2,10 Norwood Transit Center NB,1,10,1,1,30.167797,-97.79335,305 Slaughter/Alice Mae,False
46787,2726327_0637,04:48:49,04:48:49,28,10 Southpark Meadows SB,0,10,1,1,30.287579,-97.727345,920 Dean Keeton/Red River,False
410106,2736572_13819,04:48:49,04:48:49,24,7 William Cannon SB,0,7,1,1,30.270613,-97.744215,216 8th/Lavaca,False
124315,2728239_2386,04:49:01,04:49:01,4,217 Shady Lane NB,0,217,1,1,30.237459,-97.695289,703 Montopolis/Ponca,False
394563,2736641_13566,04:49:02,04:49:02,29,7 Airport/Highland NB,1,7,1,1,30.235764,-97.72851,1801 Burton/Woodland,False
341493,2734699_8650,04:49:20,04:49:20,14,5 Northcross WB,1,5,1,1,30.276346,-97.70424,12th/Harvey,False
124316,2728239_2386,04:49:28,04:49:28,5,217 Shady Lane NB,0,217,1,1,30.238996,-97.694369,Montopolis/Monsanto,False
16385,2726395_0218,04:49:31,04:49:31,3,10 Norwood Transit Center NB,1,10,1,1,30.169519,-97.795847,324 Slaughter/Francia,False
109535,2727659_1966,04:49:44,04:49:44,7,20 ABIA Airport SB,1,20,1,1,30.30115,-97.685058,Manor/Wellington,False
124317,2728239_2386,04:49:50,04:49:50,6,217 Shady Lane NB,0,217,1,1,30.240245,-97.693567,Montopolis/El Mirando,False
162758,2729316_3519,04:50:00,04:50:00,1,30 Westgate Transit Center SB,1,30,1,1,30.357211,-97.737209,2714 Foster/Northcross,False
443557,2737198_14457,04:50:00,04:50:00,3,801 Southpark Meadows SB,1,801,1,1,30.380367,-97.687401,Chinatown Station (SB),False
46788,2726327_0637,04:50:02,04:50:02,29,10 Southpark Meadows SB,0,10,1,1,30.289184,-97.730013,810 Dean Keeton/Hampton,False
394564,2736641_13566,04:50:07,04:50:07,30,7 Airport/Highland NB,1,7,1,1,30.239196,-97.727578,Burton/Riverside,False
341494,2734699_8650,04:50:33,04:50:33,15,5 Northcross WB,1,5,1,1,30.275723,-97.708093,2900 12th/Alexander,False
109536,2727659_1966,04:50:40,04:50:40,8,20 ABIA Airport SB,1,20,1,1,30.298362,-97.68702,5100 Manor/51st,False
394565,2736641_13566,04:50:48,04:50:48,31,7 Airport/Highland NB,1,7,1,1,30.24114,-97.727591,Riverside/Town Creek,False
16386,2726395_0218,04:51:01,04:51:01,4,10 Norwood Transit Center NB,1,10,1,1,30.173403,-97.798751,8905 S 1st/Slaughter,False
410107,2736572_13819,04:51:26,04:51:26,25,7 William Cannon SB,0,7,1,1,30.267331,-97.747037,Guadalupe/4th,False
109537,2727659_1966,04:51:40,04:51:40,9,20 ABIA Airport SB,1,20,1,1,30.295369,-97.689006,4800 Manor/Creekwood,False
394566,2736641_13566,04:51:40,04:51:40,32,7 Airport/Highland NB,1,7,1,1,30.243702,-97.729475,1770 Riverside/Shore District,False
162759,2729316_3519,04:51:49,04:51:49,2,30 Westgate Transit Center SB,1,30,1,1,30.361328,-97.737137,7921 Rockwood/Anderson,False
16387,2726395_0218,04:52:01,04:52:01,5,10 Norwood Transit Center NB,1,10,1,1,30.176671,-97.797694,8515 S 1st/Hyde Park,False
341495,2734699_8650,04:52:11,04:52:11,16,5 Northcross WB,1,5,1,1,30.274879,-97.713399,12th/Cedar,False
109538,2727659_1966,04:52:35,04:52:35,10,20 ABIA Airport SB,1,20,1,1,30.29216,-97.689382,4500 Manor/Lovell,False
394567,2736641_13566,04:52:41,04:52:41,33,7 Airport/Highland NB,1,7,1,1,30.246505,-97.731969,1600 Riverside/Summit,False
16388,2726395_0218,04:52:58,04:52:58,6,10 Norwood Transit Center NB,1,10,1,1,30.179635,-97.795803,8313 S 1st/Great Britain,False
46789,2726327_0637,04:52:59,04:52:59,30,10 Southpark Meadows SB,0,10,1,1,30.28671,-97.733652,2324 San Jacinto/24th,False
443558,2737198_14457,04:53:00,04:53:00,4,801 Southpark Meadows SB,1,801,1,1,30.370933,-97.692733,Masterson Station (SB),False
341496,2734699_8650,04:53:10,04:53:10,17,5 Northcross WB,1,5,1,1,30.27439,-97.716486,2204 12th/Chestnut,False
162760,2729316_3519,04:53:21,04:53:21,3,30 Westgate Transit Center SB,1,30,1,1,30.364974,-97.735546,Steck/Sandalwood,False
16389,2726395_0218,04:53:25,04:53:25,7,10 Norwood Transit Center NB,1,10,1,1,30.180906,-97.794841,8201 S 1st/Mairo,False
124318,2728239_2386,04:53:28,04:53:28,7,217 Shady Lane NB,0,217,1,1,30.232832,-97.684391,State Campsite,False
81367,2727141_1284,04:54:00,04:54:00,1,18 Exposition WB,1,18,1,1,30.285183,-97.681314,4705 Heflin/Springdale,False
341497,2734699_8650,04:54:00,04:54:00,18,5 Northcross WB,1,5,1,1,30.273963,-97.719142,1914 12th/Chicon,False
162761,2729316_3519,04:54:03,04:54:03,4,30 Westgate Transit Center SB,1,30,1,1,30.365892,-97.737465,Steck/Daleview,False
16390,2726395_0218,04:54:22,04:54:22,8,10 Norwood Transit Center NB,1,10,1,1,30.183697,-97.79269,7901 S 1st/Dittmar,False
46790,2726327_0637,04:54:27,04:54:27,31,10 Southpark Meadows SB,0,10,1,1,30.283362,-97.734165,2100 San Jacinto/21st,False
109539,2727659_1966,04:54:30,04:54:30,11,20 ABIA Airport SB,1,20,1,1,30.290265,-97.695112,3722 Manor/Tilley,False
394568,2736641_13566,04:54:35,04:54:35,34,7 Airport/Highland NB,1,7,1,1,30.249906,-97.738594,1000 East Riverside/Travis Heights,False
162762,2729316_3519,04:54:53,04:54:53,5,30 Westgate Transit Center SB,1,30,1,1,30.366965,-97.739674,3400 Steck/Shoal Creek,False
129989,2728757_2873,04:55:00,04:55:00,1,243 Tech Ridge Park & Ride EB,1,243,1,1,30.439972,-97.70124,Howard Station Bus Stop,False
212482,2730100_4439,04:55:00,04:55:00,1,311 Westgate Transit Center WB,0,311,1,1,30.23618,-97.703723,ACC Riverside  @ Grove,False
291499,2732990_6956,04:55:00,04:55:00,1,350 North Lamar Transit Center NB,0,350,1,1,30.23618,-97.703723,ACC Riverside  @ Grove,False
81368,2727141_1284,04:55:15,04:55:15,2,18 Exposition WB,1,18,1,1,30.28262,-97.676905,5107 Heflin/Webberville,False
109540,2727659_1966,04:55:21,04:55:21,12,20 ABIA Airport SB,1,20,1,1,30.28934,-97.698275,3600 Manor/Pershing,False
341498,2734699_8650,04:55:29,04:55:29,19,5 Northcross WB,1,5,1,1,30.273521,-97.72187,1700 12th/Leona,False
16391,2726395_0218,04:55:39,04:55:39,9,10 Norwood Transit Center NB,1,10,1,1,30.187782,-97.790505,7401 S 1st/Elderberry,False
394569,2736641_13566,04:55:58,04:55:58,35,7 Airport/Highland NB,1,7,1,1,30.253005,-97.742945,504 Riverside/Newning,False
259055,2731955_5949,04:56:00,04:56:00,1,333 Thaxton EB,1,333,1,1,30.234966,-97.87694,Oak Hill Plaza,False
443559,2737198_14457,04:56:00,04:56:00,5,801 Southpark Meadows SB,1,801,1,1,30.363669,-97.69684,Rundberg Station (SB),False
410108,2736572_13819,04:56:10,04:56:10,26,7 William Cannon SB,0,7,1,1,30.258767,-97.7487,Vic Mathias/Auditorium Shores (SB),False
109541,2727659_1966,04:56:12,04:56:12,13,20 ABIA Airport SB,1,20,1,1,30.287728,-97.701113,Manor/Anchor,False
16392,2726395_0218,04:56:15,04:56:15,10,10 Norwood Transit Center NB,1,10,1,1,30.189842,-97.790405,7301 S 1st/Meadow Lea,False
162763,2729316_3519,04:56:23,04:56:23,6,30 Westgate Transit Center SB,1,30,1,1,30.368976,-97.743943,Steck/Mopac,False
291500,2732990_6956,04:56:26,04:56:26,2,350 North Lamar Transit Center NB,0,350,1,1,30.229539,-97.706558,Ruiz Library,False
81369,2727141_1284,04:56:39,04:56:39,3,18 Exposition WB,1,18,1,1,30.283973,-97.671344,Tannehill/Webberville,False
16393,2726395_0218,04:56:48,04:56:48,11,10 Norwood Transit Center NB,1,10,1,1,30.191724,-97.790325,7201 S 1st/Prince Valiant,False
109542,2727659_1966,04:56:48,04:56:48,14,20 ABIA Airport SB,1,20,1,1,30.286885,-97.703204,Manor/Tillery,False
129990,2728757_2873,04:56:52,04:56:52,2,243 Tech Ridge Park & Ride EB,1,243,1,1,30.440104,-97.695268,3301 Wells Branch/Howard,False
91841,2727334_1598,04:57:00,04:57:00,1,2 EASTSIDE BUS PLAZA SB,0,2,1,1,30.273534,-97.691296,Oak Springs/Springdale,False
394570,2736641_13566,04:57:00,04:57:00,36,7 Airport/Highland NB,1,7,1,1,30.255868,-97.74546,150 Riverside/Newning,False
291501,2732990_6956,04:57:06,04:57:06,3,350 North Lamar Transit Center NB,0,350,1,1,30.226741,-97.70763,5925 Riverside/Grove,False
341499,2734699_8650,04:57:07,04:57:07,20,5 Northcross WB,1,5,1,1,30.273059,-97.7249,1400 12th/Angelina,False
212483,2730100_4439,04:57:09,04:57:09,2,311 Westgate Transit Center WB,0,311,1,1,30.229539,-97.706558,Ruiz Library,False
46791,2726327_0637,04:57:18,04:57:18,32,10 Southpark Meadows SB,0,10,1,1,30.278165,-97.736503,San Jacinto/17th,False
162764,2729316_3519,04:57:24,04:57:24,7,30 Westgate Transit Center SB,1,30,1,1,30.37058,-97.7466,Steck/Summerside,False
129991,2728757_2873,04:57:32,04:57:32,3,243 Tech Ridge Park & Ride EB,1,243,1,1,30.44121,-97.692441,3001 Wells Branch/Summit,False
16394,2726395_0218,04:57:42,04:57:42,12,10 Norwood Transit Center NB,1,10,1,1,30.194695,-97.78927,6907 S 1st/Thelma,False
81370,2727141_1284,04:57:51,04:57:51,4,18 Exposition WB,1,18,1,1,30.286729,-97.671079,5508 Martin Luther King Jr/Hilldale,False
109543,2727659_1966,04:58:00,04:58:00,15,20 ABIA Airport SB,1,20,1,1,30.286111,-97.707942,2948 Manor/Banton,False
135655,2729133_3220,04:58:00,04:58:00,1,3 Arboretum NB,1,3,1,1,30.163367,-97.791351,200 Turk/Cullen,False
410109,2736572_13819,04:58:00,04:58:00,27,7 William Cannon SB,0,7,1,1,30.256196,-97.746021,Riverside/Congress FS,False
129992,2728757_2873,04:58:06,04:58:06,4,243 Tech Ridge Park & Ride EB,1,243,1,1,30.441506,-97.689979,2801 Wells Branch/Double File,False
91842,2727334_1598,04:58:11,04:58:11,2,2 EASTSIDE BUS PLAZA SB,0,2,1,1,30.270901,-97.692225,1050 Springdale/Prock,False
341500,2734699_8650,04:58:11,04:58:11,21,5 Northcross WB,1,5,1,1,30.272727,-97.726844,1220 12th/San Bernard,False
291502,2732990_6956,04:58:13,04:58:13,4,350 North Lamar Transit Center NB,0,350,1,1,30.226187,-97.70256,1803 Montopolis/Kasper,False
410110,2736572_13819,04:58:29,04:58:29,28,7 William Cannon SB,0,7,1,1,30.254846,-97.744793,205 Riverside/Congress,False
46792,2726327_0637,04:58:32,04:58:32,33,10 Southpark Meadows SB,0,10,1,1,30.275451,-97.737526,San Jacinto/14th,False
443560,2737198_14457,04:58:35,04:58:35,6,801 Southpark Meadows SB,1,801,1,1,30.355296,-97.703128,Fairfield Station (SB),False
16395,2726395_0218,04:58:36,04:58:36,13,10 Norwood Transit Center NB,1,10,1,1,30.197445,-97.7875,6594 1st/William Cannon,False
162765,2729316_3519,04:58:36,04:58:36,8,30 Westgate Transit Center SB,1,30,1,1,30.37292,-97.74917,3822 Steck/Greenslope,False
394571,2736641_13566,04:58:41,04:58:41,37,7 Airport/Highland NB,1,7,1,1,30.259459,-97.748994,Vic Mathias/Auditorium Shores (NB),False
81371,2727141_1284,04:58:42,04:58:42,5,18 Exposition WB,1,18,1,1,30.286744,-97.674512,5304  MLK Jr/Oldfort Hill,False
291503,2732990_6956,04:58:47,04:58:47,5,350 North Lamar Transit Center NB,0,350,1,1,30.22867,-97.700989,Montopolis/Santos,False
109544,2727659_1966,04:58:55,04:58:55,16,20 ABIA Airport SB,1,20,1,1,30.285663,-97.710921,Manor/Randolph,False
410111,2736572_13819,04:58:56,04:58:56,29,7 William Cannon SB,0,7,1,1,30.25359,-97.743972,325 Riverside/Newning,False
436972,2737073_14230,04:59:00,04:59:00,1,801 Tech Ridge Park & Ride NB,0,801,1,1,30.162883,-97.790317,Southpark Meadows Station,False
259056,2731955_5949,04:59:14,04:59:14,2,333 Thaxton EB,1,333,1,1,30.230056,-97.878875,6964 Convict Hill/290,False
129993,2728757_2873,04:59:24,04:59:24,5,243 Tech Ridge Park & Ride EB,1,243,1,1,30.438537,-97.685392,2301 Wells Branch/Merrilltown,False
91843,2727334_1598,04:59:30,04:59:30,3,2 EASTSIDE BUS PLAZA SB,0,2,1,1,30.267579,-97.694349,1018 Springdale/Goodwin,False
16396,2726395_0218,04:59:32,04:59:32,14,10 Norwood Transit Center NB,1,10,1,1,30.200331,-97.785673,6403 S 1st/Eberhart,False
135656,2729133_3220,04:59:41,04:59:41,2,3 Arboretum NB,1,3,1,1,30.167797,-97.79335,305 Slaughter/Alice Mae,False
291504,2732990_6956,04:59:42,04:59:42,6,350 North Lamar Transit Center NB,0,350,1,1,30.232656,-97.698459,1207 Montopolis/Larch,False
81372,2727141_1284,04:59:44,04:59:44,6,18 Exposition WB,1,18,1,1,30.286309,-97.678798,Martin Luther King/Scottsdale,False
162766,2729316_3519,04:59:50,04:59:50,9,30 Westgate Transit Center SB,1,30,1,1,30.373226,-97.752979,3924 Steck/Spicewood,False
109545,2727659_1966,04:59:54,04:59:54,17,20 ABIA Airport SB,1,20,1,1,30.285159,-97.714104,Manor/Walnut,False
